Timestamp,Sargassum_Health_Index,Marine_Biodiversity_Score,Water_Temperature_C,Dissolved_Oxygen_mg_L,pH_Level,Nutrient_Level_ppm,Impact_Likelihood_Percent
2024-10-01 01:35:00,59.318644759938515,72.01107634966073,26.609440574927554,6.928467291991272,8.138125322346616,2.8464911860219764,34.09002580636335
2024-10-01 01:40:00,72.86521995718076,82.49485232433997,24.895240855858795,7.188662128643914,8.153908920300793,3.157471847414601,23.16176593111225
2024-10-01 01:45:00,85.02357612580329,82.23017286972753,26.702171859740332,6.616481451683297,7.9642856836397025,2.6615565952335016,15.952662318729345
2024-10-01 01:50:00,80.87393781232566,80.72694007484839,25.063436618599557,6.975872730101496,7.865086748694622,3.4391662075699716,21.75843673946987
2024-10-01 01:55:00,64.35864066668515,87.19792763847973,25.39570475873602,6.4061666102989525,8.036722716311813,2.3811341087291935,22.63860010582555
2024-10-01 02:00:00,65.10459136913477,81.08677718631803,24.256596049378828,8.026745375078056,8.177964848280247,2.9463391145561038,27.520938587827885
2024-10-01 02:05:00,59.0712846213812,84.43633865327163,24.73378430536055,6.708232023061614,8.19251181069045,3.19383158116521,30.980763535268274
2024-10-01 02:10:00,63.765909287011176,81.3439110176449,24.409272809056763,7.401078508524604,8.112761173411311,3.307726368019523,26.76398558978847
2024-10-01 02:15:00,66.4989037853335,79.34434471882504,25.120327271266646,7.723957329564934,7.974289445924347,2.9304159841155046,29.777204199730576
2024-10-01 02:20:00,60.55421635972248,89.73357360672459,24.101669066826133,7.060432764902979,8.084529818613081,2.7085997989074397,26.366584584544874
2024-10-01 02:25:00,65.09471538515184,85.62625749677208,23.69915446294762,7.958843951994106,8.11319118543475,3.1641541318100903,26.88911392419407
2024-10-01 02:30:00,60.4783034862614,77.75355901169374,24.62082927685336,7.3487108257005405,7.99389704803792,3.0291782536047904,29.63810898584919
2024-10-01 02:35:00,61.91766397211113,76.259650088432,25.341826253882875,6.724324615516315,8.252680472811537,4.028748117577807,28.55145380537864
2024-10-01 02:40:00,56.97060317623008,70.98343374027472,23.557882389709285,6.550573452163214,8.015666475319687,3.025122515032957,31.767103571373546
2024-10-01 02:45:00,74.62043923838985,80.96873778662159,25.745678578693177,7.348044013977826,8.032201531404043,2.616315437237594,21.041642003575774
2024-10-01 02:50:00,63.25068168867957,87.24292083001497,23.898652742468457,6.805984572574627,8.143653541377278,2.9523608045342637,24.83539927919131
2024-10-01 02:55:00,72.36317412290734,86.49500772913996,26.04538229121516,7.326893422865032,8.005916295233312,3.4140092481747986,25.709963791737536
2024-10-01 03:00:00,80.15162355209821,91.6356450161207,25.771528421813667,7.677685504508182,7.994142377509825,2.565323934611808,17.604173688067853
2024-10-01 03:05:00,73.32252314046468,76.38282016726876,26.43619954812254,7.156393880661178,7.951328620954194,2.9617027526049955,26.78907579927105
2024-10-01 03:10:00,65.79374733734853,74.06931107180773,26.427849988546853,7.6845802653155015,8.213176335216644,2.390175676345555,29.8914056785115
2024-10-01 03:15:00,84.04307107497694,82.4883563543672,24.86332163992186,8.1988987132024,8.047466286145067,2.914368731254944,18.923614418045617
2024-10-01 03:20:00,76.5276036721119,75.5521309304272,24.554628514983705,6.968501497371293,8.186417670406776,3.35629163173318,18.128466662434537
2024-10-01 03:25:00,43.62969973881288,73.94664478545015,24.792360883279542,7.146060012565539,8.19592615722803,3.1131563460875498,38.17516627375951
2024-10-01 03:30:00,71.65875617720525,84.13324920970628,26.04365656950552,6.479552023952567,8.035597392152672,2.9596060615169497,23.750760639426396
2024-10-01 03:35:00,63.32019953251974,76.25784315418898,26.564324906699284,7.316049421847887,7.86308857189275,3.2909262100394483,29.36301352908787
2024-10-01 03:40:00,83.71257404146257,70.30296617082702,23.698426148266638,7.16581745624924,8.269393493800983,3.4724426184026074,22.351746679793145
2024-10-01 03:45:00,59.751854659123296,78.0778715679462,25.124275387143125,7.587302369577329,8.036540746895595,2.19586193369263,28.430284383829274
2024-10-01 03:50:00,83.36907208150028,81.73853199609847,24.553604326389706,7.781028422320348,7.878446339967132,3.249575742509349,18.778307440388737
2024-10-01 03:55:00,76.65417501223243,73.13958685822202,25.357331421274946,7.025197731865659,8.144272362452574,2.4885409766890265,27.773079324871624
2024-10-01 04:00:00,69.68563985406968,81.61385515232521,28.120612909059172,6.679417252851952,8.14207042682211,3.3971754807303394,20.93262031112119
2024-10-01 04:05:00,61.54768157263594,86.53533378390976,25.062714123159346,7.103025389036517,8.111608195572511,2.8440260188515403,23.084241207969363
2024-10-01 04:10:00,46.67762158517999,84.82760765401565,23.177757370621695,6.754274559273237,8.187205109370531,2.5284945001082058,33.23525054671199
2024-10-01 04:15:00,75.63388298337117,79.28237314409505,24.231461672901222,6.262492100241092,7.877644121948176,2.7098804017193445,23.974362848431827
2024-10-01 04:20:00,68.17641755143761,77.83828887532046,24.350912673003517,6.438371021618322,8.230784019706396,2.437904218765775,26.439874908830163
2024-10-01 04:25:00,77.96110475698272,84.42298452502887,23.465997462516047,7.3030819183280204,8.248087444659447,3.866754072284004,18.488190038006532
2024-10-01 04:30:00,82.01007837438753,73.32856355043099,24.634299190209532,7.120564823011725,8.007599127878882,3.921864614249589,19.696610445675677
2024-10-01 04:35:00,65.78964164869792,82.65715194986761,24.84646660405956,7.573252852917117,8.095604890698299,3.4580963756619956,24.69674208723364
2024-10-01 04:40:00,80.66813143593916,79.56600671901059,26.366503629224855,6.2873092527394,7.918827074933301,3.1652395719774478,22.932584836316124
2024-10-01 04:45:00,52.04457672649944,90.11845960604201,25.926742089059978,7.7319501641077135,7.961070068259664,3.0253160944943533,29.43290220592293
2024-10-01 04:50:00,52.133008249937724,74.75843418449267,26.50219178180268,6.476679839945838,8.044048274896486,3.4903023904428156,32.0093434269987
2024-10-01 04:55:00,77.44523398628955,70.3977744195527,25.382821335820534,7.186476324193601,8.148674325802254,3.200852300097478,24.473125668688567
2024-10-01 05:00:00,93.91278056488764,75.98252481667029,22.858222180171893,6.6797702995056545,8.12441277728446,2.6312988266358732,17.428648297092035
2024-10-01 05:05:00,65.20365531878542,74.57877004605658,24.010808228371946,7.387598932171429,8.123415202708728,1.9413154854849186,30.89235140432853
2024-10-01 05:10:00,57.788526667118894,77.53594435049014,24.19289486246177,7.742957332550892,8.065840428995903,2.963508428694375,31.08343272560276
2024-10-01 05:15:00,64.79510517716648,79.93187584756525,22.80113206109248,6.979780088493217,7.94796443375128,2.856803201348009,29.091812927739365
2024-10-01 05:20:00,79.92437140369277,76.58940664180065,25.687922392229986,7.469175505260294,8.079129906019375,3.0826128907833303,22.045620227973856
2024-10-01 05:25:00,71.99008443925314,77.75156281149019,23.30323249625537,6.981822274550108,8.252531773290423,2.3910575608902627,30.046185424017878
2024-10-01 05:30:00,60.80233741712646,68.60143698202772,25.228607185667176,6.539501246405044,8.050075857811487,2.58772514701726,35.39741237369969
2024-10-01 05:35:00,81.45917638938937,80.60018729693158,24.604505797914545,7.380364197291846,8.121258502661172,3.026206223740495,17.753308972511654
2024-10-01 05:40:00,62.86333611950268,77.45853153139893,24.3013130863586,7.124750527210027,8.153013161308147,2.2627740366955975,26.7657414870773
2024-10-01 05:45:00,66.11658609216941,77.57291398617971,26.719748620726207,7.365295423375419,7.969682886969069,3.5761186996102587,27.51305637430303
2024-10-01 05:50:00,64.49971708104047,92.77644853384159,24.05715858756833,5.536706674283924,7.970767110600469,2.8550945458515473,24.335587637120994
2024-10-01 05:55:00,71.28030215177748,81.21444246440178,26.499516401425346,6.3960324315606,8.072897622638683,2.4326046615264945,25.846345111129448
2024-10-01 06:00:00,82.69845943996812,80.04162313416906,24.511479274406245,6.563923348651155,8.10393490092143,2.5120874137626563,19.870653508518842
2024-10-01 06:05:00,63.72379673279685,72.80882766693757,22.40346554077236,6.729586292250951,8.121000517569527,3.069435030907072,31.595019171574247
2024-10-01 06:10:00,46.064310932681884,82.04066003910076,25.34639196104288,7.024535976228232,8.127196342127338,3.3721085976227476,30.373159952329132
2024-10-01 06:15:00,70.7014143185987,79.68237604617701,23.73652703804175,6.89086997712164,8.13597610819213,2.8429523969328208,26.098195789595206
2024-10-01 06:20:00,69.16851968863762,66.2446690696781,24.361904539686694,6.056693765833831,8.021230300769389,2.9818239910628472,32.131288695580416
2024-10-01 06:25:00,77.65788931967646,76.80019873978867,23.924707937121468,6.635345319125288,8.154733443834775,2.3235714183866034,25.9013114352265
2024-10-01 06:30:00,77.26600316025102,70.47291578234267,25.41811838413093,7.177786611478239,8.152405095785554,3.211708045441521,24.256089360871925
2024-10-01 06:35:00,63.78635814748414,82.94920076482614,25.632554848921508,7.184577593962013,8.16245232112866,2.8811069473748696,24.29752675430075
2024-10-01 06:40:00,50.26607090508133,77.30593957118883,24.495681005577094,6.892026133024001,8.124910825277444,2.0943458379183535,32.75995369310499
2024-10-01 06:45:00,64.19669939387443,90.75629233936873,24.93772310118609,6.788473864078353,8.102823821747174,3.1541456721651864,24.56627557395811
2024-10-01 06:50:00,62.83938160188331,87.6914221353134,26.010613346311388,7.162946412794519,8.265197285395908,3.4350145977989563,24.223066232173334
2024-10-01 06:55:00,37.817765343573775,83.0045793823976,23.793526022994868,5.955317680601001,8.061933567616977,3.908340454098971,36.61348354039677
2024-10-01 07:00:00,84.934171751439,72.41521032515863,23.69179549047502,7.576582249976384,8.174642500342426,2.5090461170690674,24.077965150072593
2024-10-01 07:05:00,70.28041558694511,85.27044592515956,26.34475902474935,6.573744573789465,8.011523950861228,3.171945399341838,20.060509421366177
2024-10-01 07:10:00,59.882253068361145,73.64520005494482,24.15358259021033,7.2089479703116774,7.977589206743966,2.915587816172832,32.848461051308256
2024-10-01 07:15:00,74.1335085698015,89.53313601975786,26.338122470756716,6.445481694013996,8.141184506304596,3.287256442868141,20.60254147482508
2024-10-01 07:20:00,79.21197951429271,86.3347034973107,25.98198051995986,6.871099999593228,8.105807150965726,3.008242936119569,19.155207142011616
2024-10-01 07:25:00,36.48883880322133,79.07736253790601,25.899841029290762,6.653941152262147,8.082514507331316,1.63112726284125,40.533762360631464
2024-10-01 07:30:00,70.70944965304007,82.84220025106443,25.833546149875122,7.215902915082537,8.050034689835474,2.976753056245196,22.277793458327782
2024-10-01 07:35:00,75.91289593758843,74.10447399477712,24.82093460245372,7.346023236247904,8.04977270697646,3.6841265957414984,26.948044073313067
2024-10-01 07:40:00,71.12034638905597,80.2784854616924,24.95220569948643,6.218292439746338,7.909084372555282,3.0620555603926993,25.50491462811694
2024-10-01 07:45:00,62.39719198685012,80.16123338952589,24.667045917259667,7.76883172619344,7.972254213035021,3.1096663522722476,25.769431774513702
2024-10-01 07:50:00,73.3499195182177,81.89603216906745,25.999405329717792,6.014519814751281,8.047348091172854,3.3610025890467683,19.05744532310091
2024-10-01 07:55:00,61.592520173629914,77.46531710026268,25.587585928586268,6.601680396560324,8.026758203998051,1.9084070964135411,30.216270886654126
2024-10-01 08:00:00,64.54185770307015,81.64967364077621,25.27196391056587,7.0578292525870845,8.094193653200634,2.9282909893778037,26.625463960924282
2024-10-01 08:05:00,81.05290201770632,85.16685276876647,24.938358730736315,6.6624137200834985,7.881172779428004,3.344277242243635,18.686790405577312
2024-10-01 08:10:00,69.09473036607959,79.21771824267441,25.841498313454128,6.961005893714295,8.019060296251883,3.8846310226248684,27.214381657605532
2024-10-01 08:15:00,85.23372211906177,85.84900328605974,25.704772359358948,6.562629164824802,8.006505693113741,3.2215029419638386,21.304769114256047
2024-10-01 08:20:00,72.0134101205462,82.78247186200876,24.77076826411147,7.351553518116046,8.09818608484602,3.21115820172273,23.03592572268343
2024-10-01 08:25:00,82.38226660370766,87.17682507118703,24.043955288653933,6.519213972761445,8.230345047922297,3.543339662459632,15.694207848450265
2024-10-01 08:30:00,77.3190726521164,85.29241250674623,24.539455950894347,7.047090355741891,8.236069020493877,2.7925402311856184,21.459168911669984
2024-10-01 08:35:00,68.48323300687228,70.14996923904499,23.70185840100997,6.007897354096763,8.255071039511659,3.0328623910075767,25.58241495441471
2024-10-01 08:40:00,67.89300348023212,72.69851380151724,24.4290687543205,6.992591480945501,8.055632707107263,2.989483898519999,30.1568188786447
2024-10-01 08:45:00,74.11805878117083,91.76737935001765,25.494056463131262,6.753326097739472,8.203773377956743,2.843018042137683,18.644257580901417
2024-10-01 08:50:00,60.41690215994868,75.79371717450182,23.50360621352353,7.42104836459561,7.923175569671921,2.786377014952874,32.74457937691832
2024-10-01 08:55:00,66.11638012917123,90.50293912038556,25.599986113983704,7.399805576678526,7.957826450168038,3.578879134014893,21.587272294749557
2024-10-01 09:00:00,68.34928605657521,88.76570218124901,23.830260853264573,6.792988228231628,8.153538311591229,3.3534492221020327,24.088390710502278
2024-10-01 09:05:00,72.25683670811569,85.12188871377491,25.92872838891139,6.633517242175267,8.065160549243439,3.2031821778283653,24.492467243057455
2024-10-01 09:10:00,76.0049793478856,76.89287216615709,25.20286835160568,7.1390111690434805,8.135710325435642,3.0606173288060656,22.144219505368298
2024-10-01 09:15:00,86.11027860613774,83.22651878212693,25.037006139893307,6.95111387085664,8.107545803595135,2.957780816190269,20.834812292485733
2024-10-01 09:20:00,58.69568957948008,73.23907961564586,24.95478154087618,7.0088542695213665,7.9932553587713535,3.3720786135167082,31.435953234721065
2024-10-01 09:25:00,58.73504031040216,77.19388694417174,25.571857815253274,6.185875806176822,8.098344568582538,2.826499189657649,31.48080604040243
2024-10-01 09:30:00,82.50676931200378,81.41085209372005,23.89425297682158,6.838891622890029,8.040261812634629,2.1165899360265454,14.499275173822644
2024-10-01 09:35:00,79.25231801441872,70.2609854318803,26.31710300060403,6.99959613607294,8.050772725669088,2.473045093819802,25.436298750718063
2024-10-01 09:40:00,60.37363214060712,82.64917518562602,24.040850008285624,7.249994400364149,8.052950457876626,2.9670089219429934,29.33515111592113
2024-10-01 09:45:00,61.969422897095384,79.19083413389974,24.244927582340058,7.437022833191318,8.185560969694125,3.239870466067846,27.352993300879074
2024-10-01 09:50:00,72.84252396953914,86.10095503538139,26.040320819204826,7.3078684158811695,8.007164960324802,3.4317666950697623,25.55101402885694
2024-10-01 09:55:00,72.2834469651674,84.32373785753965,24.605761831608678,7.053761616348862,8.128996578030872,3.977249399789154,22.228797106040098
2024-10-01 10:00:00,66.10779292286304,88.25108234721004,25.49822243700831,7.197451031918051,8.20716489629723,2.7439147917968145,30.638024617047442
2024-10-01 10:05:00,80.67582002431234,80.7021451555343,25.027227662842666,6.964087149514727,7.864308679068463,3.432195619539413,21.757052108342695
2024-10-01 10:10:00,81.35322908746461,80.4775732456492,24.342909954239328,7.160907567311889,8.0997510697065,2.9714534898326215,22.744601787474476
2024-10-01 10:15:00,78.84731855907684,76.18910389623274,24.72531126199022,7.29928619820006,8.324735415555173,3.0734040858825655,23.756271492292214
2024-10-01 10:20:00,67.24838086373214,83.18801815401638,23.88537971234791,6.612789380910684,7.944265016220512,3.5064734346977953,21.270961965116566
2024-10-01 10:25:00,71.43964715942072,80.81307165186912,24.095345516111912,7.440008987766804,8.19067038730276,2.840564305957428,27.34663941476964
2024-10-01 10:30:00,56.43947295972214,75.32792644581428,23.17331686851726,7.126599548150487,8.207618316651446,3.746679810359069,27.76561228876641
2024-10-01 10:35:00,62.470340401320115,83.01253941070988,23.790947560990464,7.0821232343489955,8.165729790789603,2.956586988588752,28.39598726485886
2024-10-01 10:40:00,59.3204202838471,81.73025158486438,27.2667917285297,7.215750821228501,8.228145065199103,3.6411843995238002,25.833016083782997
2024-10-01 10:45:00,82.53529032958824,82.96395760965439,23.822671052055963,6.4549950434210315,8.050124484426728,3.19554789596966,20.715861230430715
2024-10-01 10:50:00,43.5577302726739,78.01928934986047,22.58213752032973,7.291076976956666,7.969546301876901,1.8143982613420733,35.03994406133261
2024-10-01 10:55:00,60.95941412148187,81.4263697377093,26.264709376219432,6.297395146356002,8.158321844564918,2.7336977262003965,30.69367147913542
2024-10-01 11:00:00,73.93862182637369,79.41108160737335,24.044927961484632,8.344063059080321,8.165138540032368,1.9991835473267874,21.494347569935456
2024-10-01 11:05:00,49.297666006420855,77.40728697381704,23.983120386581493,6.924430525619456,8.258086448197165,3.619641136071439,34.20140350658657
2024-10-01 11:10:00,61.171044321785246,79.15852336263897,26.107981446730278,7.212675514758829,7.915325399200134,2.067293635432955,29.2297993675918
2024-10-01 11:15:00,67.5581959413344,86.42742023175309,25.088167733500583,7.901733515296944,8.126755109979369,3.0870197853222345,21.877178874960663
2024-10-01 11:20:00,60.50559485760757,81.66082867851885,25.8376414711266,7.436381085907067,8.056560430012489,2.5962732531161103,27.808606683449103
2024-10-01 11:25:00,58.17018275232603,77.40525984834437,25.534130281806686,6.199179677927145,8.104030088524791,2.844375742211802,31.599931342131356
2024-10-01 11:30:00,83.10139607567638,79.02182257066869,24.082184918936814,7.79340596460158,8.174161277589258,2.874885062940676,18.106003708761584
2024-10-01 11:35:00,66.89806576913652,84.49547914091902,25.029215725714234,6.6721202520010925,8.355102481694388,2.8692442864179246,23.201718143365426
2024-10-01 11:40:00,82.0440639385375,75.98746437033844,24.700136371237775,6.8014739537323825,8.12217139776069,2.3721774945218197,26.107088148642667
2024-10-01 11:45:00,64.1388672328018,78.63777861919219,26.420401569616008,7.279168835308728,8.247263496326127,2.973133323358665,27.42443728915091
2024-10-01 11:50:00,61.83745364454049,75.54014190746237,23.87989589488064,6.938069560460373,8.173642143303892,3.236558220588985,29.774408988194736
2024-10-01 11:55:00,69.41361751858754,86.62403474413894,25.908894135397087,7.757319119958914,8.14887146102342,2.804879187722063,23.740196429571302
2024-10-01 12:00:00,82.82809777297014,83.41789606511277,24.49653429709172,7.105637842123212,8.191013317698898,3.883627015301101,15.795421583847551
2024-10-01 12:05:00,63.9212882081089,77.92371088121745,24.929392279191614,7.4293791052768,7.983508990887455,3.3883776689341913,32.3326567910835
2024-10-01 12:10:00,79.65308336378362,78.85581572793583,26.67734921402726,6.500778948349097,7.865082502448726,2.8945239127964397,20.680399453733077
2024-10-01 12:15:00,57.114157591749446,85.47956270326453,24.849185176719338,7.2598309336328635,8.118226416237247,3.0971119281383523,26.004143951865363
2024-10-01 12:20:00,73.23744678945847,85.79445280385242,24.145588353488385,6.872730195548008,8.176054223664288,3.0143460401873474,19.53698585274184
2024-10-01 12:25:00,50.6994897044778,81.23433688586117,25.55122579119879,6.211808365907244,8.219647353016695,3.0225567627353747,37.14346889382223
2024-10-01 12:30:00,68.00139076821783,82.0980672732246,25.63143464429403,7.82896085381836,8.223501509067944,2.3512417953299063,26.20626924163549
2024-10-01 12:35:00,81.053478452904,79.94536684839152,25.671668929270417,7.288950763006426,7.913618119145376,3.210613850414692,21.950250062895883
2024-10-01 12:40:00,49.34426980810002,81.15507168285764,23.954973789045738,6.9130765341071685,8.050577407741109,1.8350207614604532,29.4573318286643
2024-10-01 12:45:00,68.91726168195406,76.10418789141524,24.133956902336195,7.127064793798258,8.215338332892776,2.5102187976734114,24.174632003630006
2024-10-01 12:50:00,76.92271347940286,81.2062946200844,26.633624140224555,7.276928168708175,8.064668094190903,2.949652655195717,21.06760621342549
2024-10-01 12:55:00,76.46737243757882,78.61853082231775,26.182142124612174,6.245114012316297,7.9768114893798225,3.241460830224648,21.184810649935283
2024-10-01 13:00:00,81.37833791682425,85.29161499507367,24.910839216256562,6.651327675551481,7.876239062193146,3.3058385446400984,18.928330499825798
2024-10-01 13:05:00,76.52054814224408,83.65687072988548,22.57608328544296,7.807509318395647,7.935284965823923,2.7489186473271374,19.165346420788648
2024-10-01 13:10:00,80.29911079783419,71.63749713315777,25.782118810463615,7.3669319051903885,8.074906235013579,3.1730049165136056,23.886542063338908
2024-10-01 13:15:00,61.67869295196567,79.49154135182886,24.912120896734763,6.2709088702328994,8.144784095402006,2.8326519375065358,32.42065616703613
2024-10-01 13:20:00,50.59986812845746,83.07527028792902,24.62292236808701,6.932633638960459,8.313091274209901,3.094049324144848,28.87799666474804
2024-10-01 13:25:00,63.92235528353955,77.70590328410712,24.90413972549605,7.4341264146999,7.979112703236806,3.363844058585069,32.57895539202101
2024-10-01 13:30:00,75.56696570372722,78.93095488848327,26.217084733089898,6.536986427415279,8.026036738061924,3.07587789793121,22.881697705741235
2024-10-01 13:35:00,62.1844010708061,83.66655687583845,24.58926068912786,7.050547910499989,8.13671256892158,3.3612448701750184,24.952781761415107
2024-10-01 13:40:00,69.00959126702817,78.38486452526901,24.341897441225054,7.900493118850064,8.195473708211662,3.98693873837893,29.894233527000935
2024-10-01 13:45:00,79.64674912747599,87.2540381557127,26.632120552721435,7.1131931400707495,8.103574153831246,3.816390559985351,14.566040967048052
2024-10-01 13:50:00,61.627196343858564,78.58634575664688,23.33310774991858,7.34978234093591,8.1689803471935,3.452049368901882,29.552828992413755
2024-10-01 13:55:00,79.57583267459472,70.19459908026182,26.31697038328937,7.000932746820616,8.049573847813447,2.4842666812985263,25.491516019152467
2024-10-01 14:00:00,72.47543685706911,77.06951290436933,25.610834295763148,7.054138098964594,8.082811874563317,4.04636277178491,22.28532350338145
2024-10-01 14:05:00,70.05727023174944,71.39657788786892,24.636108067890774,6.884189140926339,8.211788874133642,3.6669416731194073,27.68961164713675
2024-10-01 14:10:00,82.2475093405909,79.45628226100477,26.74030992225422,6.806007314242469,8.143920842143075,3.157420807235357,21.66081758459565
2024-10-01 14:15:00,57.82641668674911,73.25869263894205,24.372806656617374,6.7197956305943265,8.158867776876548,3.024375834346701,36.30484804461771
2024-10-01 14:20:00,89.9580478902393,82.569099822838,26.54900243960395,7.629000970284449,7.997098462887201,2.651992284079573,18.14768911816012
2024-10-01 14:25:00,68.49966702391202,77.00989045553735,25.930108473505015,6.927701345398046,8.00658326666672,3.1523116979420394,27.004483392051945
2024-10-01 14:30:00,69.46207210366403,82.28942995484874,24.092611624483624,6.721955597661975,8.02086870514541,4.128169524765467,23.74479691490192
2024-10-01 14:35:00,62.28834862904809,79.71914857161097,26.17457979457046,7.59511872996702,8.09022277746315,3.331044120670608,27.891680874755387
2024-10-01 14:40:00,66.49077649088807,79.9574991761248,25.619706758519545,6.929340598341414,8.038492663769851,2.6845013302023957,26.572491589739005
2024-10-01 14:45:00,66.86145776744897,80.58710204226738,25.40173114588207,7.179795272048369,8.184343356239063,3.2753965608891016,25.70829108234129
2024-10-01 14:50:00,56.63051649472137,81.361082442299,24.306945199880925,6.187246691019235,8.055502682449694,2.8249599171894206,30.14485173812671
2024-10-01 14:55:00,68.86534517905015,77.80598986531038,24.386029701442702,6.461231770012981,8.231753756850722,2.437383125189721,26.38337161276155
2024-10-01 15:00:00,80.03082095669666,78.88979751686382,26.67244147170011,6.509563614665339,7.864465534549004,2.885749124227813,20.538174453749722
2024-10-01 15:05:00,60.49060712639233,81.56909010198379,25.865458145077312,7.421995995989769,8.057227186177345,2.5885504766986145,27.82499137791107
2024-10-01 15:10:00,67.70853588291882,72.63897420283314,24.460371094713413,6.982549263797059,8.058500590826997,3.0090103914609805,30.219943900696737
2024-10-01 15:15:00,54.737683404254376,88.82758868145643,25.92986709830346,7.318708494132383,8.114273027316806,3.9505655409962857,27.087546170540314
2024-10-01 15:20:00,88.38353757016283,77.66806185800996,24.3211958478979,7.311158446148157,8.060239710730428,2.4813627285440543,18.336596177170655
2024-10-01 15:25:00,72.66600364962122,81.74200304907487,25.674665476499072,7.480732634862293,7.983584853156292,3.6758751851378944,24.468079004809102
2024-10-01 15:30:00,76.99885140435566,74.22044874927198,24.876798728712565,6.830722358038237,8.138921191096673,2.572725143580584,22.779040059075783
2024-10-01 15:35:00,71.63107611457866,72.66661932085087,24.3518157756203,6.91331112917546,8.08767966995088,2.388358344577748,27.873285077186345
2024-10-01 15:40:00,77.10760938646915,84.15409238978052,24.37710100894184,7.557203341393929,8.06354799820726,3.292378835598903,19.604441375637574
2024-10-01 15:45:00,71.82374557114866,84.4143373720716,24.669343059493578,7.032496377516995,8.129433699773985,3.977548234667637,22.318189331916624
2024-10-01 15:50:00,80.41308732015892,75.56686966798281,25.233410671163085,6.902040510920801,8.186904770357774,2.95266312777361,23.60660254748267
2024-10-01 15:55:00,73.7175351207761,74.18080563579586,24.71618742391429,6.549338907958356,8.138208302944378,3.2169660997253144,24.37495060201868
2024-10-01 16:00:00,65.43898095482261,76.2507488844349,26.644095988757165,7.495669669415342,7.988518987858614,3.6658354987765427,27.958473986329476
2024-10-01 16:05:00,73.47153203199574,74.22807881317962,25.17044547231081,6.814871514034561,8.051383142883019,3.3915025726048755,27.933387802285075
2024-10-01 16:10:00,59.31963632094861,84.15534606729767,24.909515576620798,8.38251866567212,8.111105241291096,2.7810643064462823,27.21005812980691
2024-10-01 16:15:00,76.45598527013793,75.46020187876913,24.563305041281083,6.967182230368576,8.18656605252772,3.346348791146299,18.043565047597124
2024-10-01 16:20:00,67.2192236325441,88.43630993252272,25.574602874378787,7.044047260024889,8.02348848576888,2.912151943809452,20.921742265340374
2024-10-01 16:25:00,57.413120576392885,85.46712606250517,24.87235483314464,7.257359102549778,8.122999453494513,3.107944702040882,25.990530400947158
